Postcode,Postcode Latitude,Postcode Longtitude,Venue,Venue Category,Venue Latitude,Venue Longitude
M5L,43.6481985,-79.37981690000002,Pizzeria Libretto,Pizza Place,43.64833354686235,-79.38511050184168
M5L,43.6481985,-79.37981690000002,Prairie Girl Bakery,Cupcake Shop,43.64833236397115,-79.38230492443054
M5L,43.6481985,-79.37981690000002,WVRST,Beer Bar,43.644895,-79.382196
M5L,43.6481985,-79.37981690000002,Victoria's Restaurant,Restaurant,43.64929834396347,-79.37643067251867
M5L,43.6481985,-79.37981690000002,Mercatto,Italian Restaurant,43.6502431921682,-79.38081989149896
M5L,43.6481985,-79.37981690000002,Irish Embassy,Irish Pub,43.647918499361516,-79.37727345157903
M5L,43.6481985,-79.37981690000002,B.GOOD,Fast Food Restaurant,43.64944998001508,-79.37730407480109
M5L,43.6481985,-79.37981690000002,Pravda Vodka Bar,Cocktail Bar,43.64851553067474,-79.37473231149953
M5L,43.6481985,-79.37981690000002,Cambridge Suites Toronto,Hotel,43.65183649475983,-79.37810738045548
M5L,43.6481985,-79.37981690000002,Hudson's Bay,Department Store,43.652039815876805,-79.38039146122816
M5L,43.6481985,-79.37981690000002,Forno Cultura,Bakery,43.648532894220665,-79.38253494049307
M5L,43.6481985,-79.37981690000002,The Poké Box,Poke Place,43.65046931503178,-79.37631703952829
M5L,43.6481985,-79.37981690000002,First Canadian Place,Building,43.64848212292913,-79.38244342803955
M5L,43.6481985,-79.37981690000002,Old City Hall,Monument / Landmark,43.652008800876125,-79.3817442232328
M5L,43.6481985,-79.37981690000002,Crepe TO,Creperie,43.650063279511016,-79.37458664523871
M5L,43.6481985,-79.37981690000002,Starbucks,Coffee Shop,43.64602439596348,-79.37960251266739
M5L,43.6481985,-79.37981690000002,Assembly Chef's Hall,Food Court,43.650578865093934,-79.3834119303614
M5L,43.6481985,-79.37981690000002,Union Chicken,Fried Chicken Joint,43.64491185903613,-79.38232534702786
M5L,43.6481985,-79.37981690000002,Tim Hortons,Coffee Shop,43.6470614299643,-79.3826620280743
M5L,43.6481985,-79.37981690000002,Sam James Coffee Bar (SJCB),Coffee Shop,43.65031871629752,-79.37621650642859
M5L,43.6481985,-79.37981690000002,Estiatorio Volos,Greek Restaurant,43.65032912559998,-79.38453301297716
M5L,43.6481985,-79.37981690000002,The Reservoir Lounge,Jazz Club,43.64851659851552,-79.37455623391588
M5L,43.6481985,-79.37981690000002,The Joint - Hogtown Smoke,BBQ Joint,43.649149979382656,-79.3746782955818
M5L,43.6481985,-79.37981690000002,TD Canada Trust,Bank,43.6482334,-79.3809483
M5L,43.6481985,-79.37981690000002,Cafe Landwer,Café,43.64875349932059,-79.3853673607289
M5L,43.6481985,-79.37981690000002,South Street Burger,Burger Joint,43.65061154617051,-79.38109473310139
M5L,43.6481985,-79.37981690000002,Library Bar,Hotel Bar,43.64550019136729,-79.38160166851243
M5M,43.7332825,-79.4197497,Aroma Espresso Bar,Café,43.73597504480755,-79.42039080887425
M5M,43.7332825,-79.4197497,Dickson Home Hardware,Hardware Store,43.73559290588762,-79.42008904817052
M5M,43.7332825,-79.4197497,Sakura Garden,Sushi Restaurant,43.73339792581388,-79.41949129828605
M5M,43.7332825,-79.4197497,Darbar Persian Grill,Restaurant,43.735484,-79.420006
M5M,43.7332825,-79.4197497,Drums N Flats,Comfort Food Restaurant,43.73503512478632,-79.42003978035157
M5M,43.7332825,-79.4197497,Starbucks,Coffee Shop,43.7325643756872,-79.4192305175256
M5M,43.7332825,-79.4197497,The Copper Chimney,Indian Restaurant,43.73619518432498,-79.42027081330127
M5M,43.7332825,-79.4197497,Francobollo,Italian Restaurant,43.734556923055784,-79.41954908679143
M5M,43.7332825,-79.4197497,LCBO,Liquor Store,43.73106478660271,-79.41923740055336
M5M,43.7332825,-79.4197497,Pheasant & Firkin,Pub,43.73517255469138,-79.41970208136466
M5M,43.7332825,-79.4197497,Tim Hortons,Coffee Shop,43.735355956224325,-79.41960454261636
M5M,43.7332825,-79.4197497,Freshii,Juice Bar,43.731582455410454,-79.41910939095219
M5M,43.7332825,-79.4197497,Dino's No Frills,Grocery Store,43.73048664218584,-79.41870350421509
M5M,43.7332825,-79.4197497,Karbouzi Greek Taverna,Greek Restaurant,43.7362044620751,-79.42035885441898
M5M,43.7332825,-79.4197497,Satay on the Road,Thai Restaurant,43.735310312009226,-79.41978338676937
M5M,43.7332825,-79.4197497,Bruno's Fine Food,Butcher,43.7366419570093,-79.4198699051871
M5M,43.7332825,-79.4197497,Shoppers Drug Mart,Pharmacy,43.73627469604449,-79.41999933309785
M5M,43.7332825,-79.4197497,Subway,Sandwich Place,43.73159539578682,-79.41963959053555
M5M,43.7332825,-79.4197497,Safari Bar and Grill,American Restaurant,43.72905148409205,-79.41810862863923
M5M,43.7332825,-79.4197497,Il Fornaro,Italian Restaurant,43.734073,-79.41987
M5M,43.7332825,-79.4197497,McDonald's,Fast Food Restaurant,43.73259250589356,-79.41966584226944
M5M,43.7332825,-79.4197497,Pizza Pizza,Pizza Place,43.731952,-79.415019
M5M,43.7332825,-79.4197497,Harvey's & Swiss Chalet,Fast Food Restaurant,43.730165663862444,-79.41867411150258
M5N,43.7116948,-79.41693559999999,Rosalind's Garden Oasis,Garden,43.71218888050602,-79.41197784736922
M5N,43.7116948,-79.41693559999999,Aquatics Academy Inc.,Pool,43.70995116372792,-79.41212711237313
M5P,43.6969476,-79.41130720000002,Kay Gardner Beltline Trail,Trail,43.700726252588964,-79.4101006611444
M5P,43.6969476,-79.41130720000002,Forest Hill Road Park,Park,43.69794474434431,-79.4066047668457
M5P,43.6969476,-79.41130720000002,Nikko Sushi Japenese Restaurant,Sushi Restaurant,43.700443369880006,-79.40795690464067
M5P,43.6969476,-79.41130720000002,Oliver jewelry,Jewelry Store,43.70037360267825,-79.4076437784668
M5R,43.6727097,-79.40567840000001,Ezra's Pound,Café,43.67515283323029,-79.40585846415303
M5R,43.6727097,-79.40567840000001,Roti Cuisine of India,Indian Restaurant,43.67461834990478,-79.40824866273744
M5R,43.6727097,-79.40567840000001,Rose & Sons,American Restaurant,43.6756684758828,-79.40361659752443
M5R,43.6727097,-79.40567840000001,Live Organic Food Bar,Vegetarian / Vegan Restaurant,43.67505287052667,-79.40671518307245
M5R,43.6727097,-79.40567840000001,Jean Sibelius Square,Park,43.67142628683921,-79.40883090368688
M5R,43.6727097,-79.40567840000001,Big Crow,BBQ Joint,43.675896076491284,-79.40368028354095
M5R,43.6727097,-79.40567840000001,Madame Boeuf And Flea,Burger Joint,43.67524,-79.40662
M5R,43.6727097,-79.40567840000001,Magic Oven,Pizza Place,43.6748946772507,-79.40699407078071
M5R,43.6727097,-79.40567840000001,Creeds Coffee Bar,Coffee Shop,43.67410020855885,-79.41083780404273
M5R,43.6727097,-79.40567840000001,Dish Cooking Studio,Café,43.67406646467061,-79.4107635453081
M5R,43.6727097,-79.40567840000001,Toronto Archives,History Museum,43.67644734460629,-79.40750861881347
M5R,43.6727097,-79.40567840000001,Nancy's Cheese,Cheese Shop,43.674851,-79.406753
M5R,43.6727097,-79.40567840000001,Pour House,Pub,43.675640867179204,-79.40382084040043
M5R,43.6727097,-79.40567840000001,Haute Coffee,Café,43.675817902127925,-79.40279309076072
M5R,43.6727097,-79.40567840000001,The Annex Hodgepodge,Sandwich Place,43.674975198818274,-79.40654256081908
M5R,43.6727097,-79.40567840000001,Aviv,Jewish Restaurant,43.674553,-79.409043
M5R,43.6727097,-79.40567840000001,LCBO,Liquor Store,43.675344431726565,-79.40532725232431
M5R,43.6727097,-79.40567840000001,Subway,Sandwich Place,43.674965,-79.406868
M5R,43.6727097,-79.40567840000001,Beauty Boutique by Shoppers Drug Mart,Cosmetics Shop,43.67471486426238,-79.40777572566179
M5R,43.6727097,-79.40567840000001,Shoppers Drug Mart,Pharmacy,43.674959,-79.407986
M5R,43.6727097,-79.40567840000001,Super Jet International Coffee Shop,Coffee Shop,43.674331761282474,-79.40932490176829
M5R,43.6727097,-79.40567840000001,Tim Hortons,Coffee Shop,43.67579963362535,-79.40353178302757
M5R,43.6727097,-79.40567840000001,Martino's Pizza,Pizza Place,43.67555992434719,-79.40355789179394
M5R,43.6727097,-79.40567840000001,Subway,Sandwich Place,43.67562647482443,-79.4101006611444
M5R,43.6727097,-79.40567840000001,Country Style,Coffee Shop,43.67452698338432,-79.40714282905643
M5S,43.6626956,-79.4000493,Yasu,Japanese Restaurant,43.66283719650635,-79.40321739973975
M5S,43.6626956,-79.4000493,Rasa,Restaurant,43.662756751275445,-79.40398803188654
M5S,43.6626956,-79.4000493,Almond Butterfly,Bakery,43.66283554072087,-79.40336494731255
M5S,43.6626956,-79.4000493,Piano Piano,Italian Restaurant,43.66294872979362,-79.40289804116937
M5S,43.6626956,-79.4000493,The Dessert Kitchen,Dessert Shop,43.66282317865166,-79.40274569154498
M5S,43.6626956,-79.4000493,Her Father's Cider Bar + Kitchen,Beer Bar,43.66244824890102,-79.40470324675829
M5S,43.6626956,-79.4000493,Bakka Phoenix Books,Bookstore,43.662958633796144,-79.40260149079198
M5S,43.6626956,-79.4000493,Athletic Centre,College Gym,43.66248699305214,-79.40065676565847
M5S,43.6626956,-79.4000493,Cafe Cancan,French Restaurant,43.662735486588865,-79.40344738555669
M5S,43.6626956,-79.4000493,Harbord House,Bar,43.66246595195944,-79.40541041671369
M5S,43.6626956,-79.4000493,Akai Sushi,Sushi Restaurant,43.66246971191281,-79.40494572728848
M5S,43.6626956,-79.4000493,Harbord Bakery & Calandria,Bakery,43.662519096022976,-79.40444270567404
M5S,43.6626956,-79.4000493,Harvest Kitchen,Restaurant,43.662713770749434,-79.40433001263669
M5S,43.6626956,-79.4000493,Gyubee,Japanese Restaurant,43.66708824997601,-79.4005710246546
M5S,43.6626956,-79.4000493,Hart House Theatre,Theater,43.66357134217992,-79.3946163990837
M5S,43.6626956,-79.4000493,FLOCK Rotisserie + Greens,Comfort Food Restaurant,43.66263716795857,-79.4037981720113
M5S,43.6626956,-79.4000493,Coach House Printing,Bookstore,43.66631964001284,-79.40027745050322
M5S,43.6626956,-79.4000493,Innis Cafe,Café,43.665401003815745,-79.39971478706231
M5S,43.6626956,-79.4000493,The Clubhouse,Sandwich Place,43.6582455666801,-79.39989387989043
M5S,43.6626956,-79.4000493,River Tai Restaurant,Chinese Restaurant,43.66290213,-79.403167
M5S,43.6626956,-79.4000493,Second Cup,Coffee Shop,43.66267187452542,-79.39848816597433
M5S,43.6626956,-79.4000493,A & C Games,Video Game Store,43.66493880046117,-79.40319438893309
M5S,43.6626956,-79.4000493,Innis Town Hall,College Arts Building,43.66541957367295,-79.39954635185894
M5S,43.6626956,-79.4000493,Red Fish Blue Fish Creative Cafe,Café,43.662826909852434,-79.40281748771667
M5S,43.6626956,-79.4000493,Second Cup,Café,43.66355135916493,-79.40178748741704
M5S,43.6626956,-79.4000493,Second Cup Coffee Co.,Café,43.66535,-79.398376
M5S,43.6626956,-79.4000493,Hart House Gym,Gym,43.66417202442517,-79.39488839857401
M5S,43.6626956,-79.4000493,Magic Noodle,Noodle House,43.66272766027783,-79.4036022699349
M5S,43.6626956,-79.4000493,Charlie's Gallery,Bar,43.662809819602124,-79.40382164131282
M5S,43.6626956,-79.4000493,DT Bistro,Café,43.662375,-79.405734
M5S,43.6626956,-79.4000493,Comfort Zone,Nightclub,43.65839738353197,-79.40027391815754
M5S,43.6626956,-79.4000493,The Beer Store,Beer Store,43.6653855,-79.4034771
M5S,43.6626956,-79.4000493,East of Brunswick,Pub,43.66560880777417,-79.40332426293872
M5S,43.6626956,-79.4000493,Smoke's Poutinerie/Weinerie,Poutine Place,43.658258885790666,-79.40013635216246
M5T,43.6532057,-79.4000493,Seven Lives - Tacos y Mariscos,Mexican Restaurant,43.65441817160925,-79.40054467846261
M5T,43.6532057,-79.4000493,Kid Icarus,Arts & Crafts Store,43.653933260442265,-79.40171859012935
M5T,43.6532057,-79.4000493,Essence of Life Organics,Organic Grocery,43.65411067840614,-79.4004308758787
M5T,43.6532057,-79.4000493,The Moonbean Cafe,Café,43.65414662211733,-79.40018175516231
M5T,43.6532057,-79.4000493,Little Pebbles,Coffee Shop,43.654883,-79.400264
M5T,43.6532057,-79.4000493,Jimmy's Coffee,Café,43.65449315540114,-79.40131090393002
M5T,43.6532057,-79.4000493,El Rey,Cocktail Bar,43.652764,-79.400048
M5T,43.6532057,-79.4000493,Cold Tea,Bar,43.65419313416817,-79.40107491108753
M5T,43.6532057,-79.4000493,FIKA Cafe,Café,43.653560276835684,-79.40040209660836
M5T,43.6532057,-79.4000493,Banh Mi Nguyen Huong,Vietnamese Restaurant,43.653628006211044,-79.3983759881993
M5T,43.6532057,-79.4000493,Millie Creperie,Dessert Shop,43.654993860126034,-79.3998292732052
M5T,43.6532057,-79.4000493,Blackbird Baking Co,Bakery,43.65476385976386,-79.40056588367806
M5T,43.6532057,-79.4000493,Kensington Food Market,Farmers Market,43.654058473740236,-79.40037565547179
M5T,43.6532057,-79.4000493,Golden Patty,Caribbean Restaurant,43.6546590586465,-79.4011788108254
M5T,43.6532057,-79.4000493,Global Cheese,Cheese Shop,43.65462257332082,-79.4006057130889
M5T,43.6532057,-79.4000493,Rasta Pasta,Caribbean Restaurant,43.65420716538317,-79.40046891984555
M5T,43.6532057,-79.4000493,Hooked,Fish Market,43.6545853262614,-79.40174629702895
M5T,43.6532057,-79.4000493,Hanabusa Cafe,Café,43.654643265757464,-79.40062636492314
M5T,43.6532057,-79.4000493,King's Cafe,Vegetarian / Vegan Restaurant,43.65427040798248,-79.40189703859198
M5T,43.6532057,-79.4000493,Thirsty and Miserable,Beer Bar,43.65456533618983,-79.4015827891908
M5T,43.6532057,-79.4000493,Carlos' House of Spice,Gourmet Shop,43.654188111731344,-79.40190419262933
M5T,43.6532057,-79.4000493,Saigon Lotus Restaurant,Vietnamese Restaurant,43.654310800343325,-79.39922450076845
M5T,43.6532057,-79.4000493,Torteria San Cosme,Mexican Restaurant,43.65470199390117,-79.40064636669985
M5T,43.6532057,-79.4000493,Pancho's Bakery,Bakery,43.654750233381165,-79.40210500607643
M5T,43.6532057,-79.4000493,The Dirty Bird Chicken + Waffles,Comfort Food Restaurant,43.65461198283731,-79.40067408795788
M5T,43.6532057,-79.4000493,Pizzeria Via Mercanti,Italian Restaurant,43.65407077215065,-79.40192005863022
M5T,43.6532057,-79.4000493,Dumpling House,Dumpling Restaurant,43.65386003934455,-79.3985583639792
M5T,43.6532057,-79.4000493,Grey Gardens,Wine Bar,43.65375932186312,-79.40179994948556
M5T,43.6532057,-79.4000493,Wafels and More,Belgian Restaurant,43.65465108367296,-79.40197747917576
M5T,43.6532057,-79.4000493,Courage My Love,Thrift / Vintage Store,43.653248372136495,-79.40015802843716
M5T,43.6532057,-79.4000493,Swatow Restaurant 汕頭小食家,Chinese Restaurant,43.65386562507761,-79.39833353339202
M5T,43.6532057,-79.4000493,Fresco's Fish & Chips,Fish & Chips Shop,43.6541454478424,-79.40180347428756
M5T,43.6532057,-79.4000493,Krudar Muay Thai,Martial Arts Dojo,43.6528148810904,-79.40136827128343
M5T,43.6532057,-79.4000493,Hibiscus,Vegetarian / Vegan Restaurant,43.655454254557085,-79.4024390910271
M5T,43.6532057,-79.4000493,Fudao Noodle House,Noodle House,43.654645274716124,-79.39887355126278
M5T,43.6532057,-79.4000493,Ozzy's Burger,Burger Joint,43.65519064459841,-79.40261014020656
M5T,43.6532057,-79.4000493,Meeplemart,Gaming Cafe,43.65162799198926,-79.39741037259144
M5T,43.6532057,-79.4000493,Toronto Popcorn Co,Snack Place,43.65502850858242,-79.39950090464713
M5T,43.6532057,-79.4000493,FILM CAFE,Comfort Food Restaurant,43.65510856565147,-79.40234241534543
M5T,43.6532057,-79.4000493,Big Trouble,Cocktail Bar,43.653257406110924,-79.39654153390033
M5T,43.6532057,-79.4000493,½ oz. Cocktail Emporium,Liquor Store,43.653371463735276,-79.40021853715685
M5T,43.6532057,-79.4000493,Sonic Boom,Record Shop,43.650858882525974,-79.39698455156606
M5T,43.6532057,-79.4000493,Maker Pizza,Pizza Place,43.6504011331197,-79.39804047841302
M5T,43.6532057,-79.4000493,Handlebar,Bar,43.652898792690486,-79.40130476536174
M5T,43.6532057,-79.4000493,Ajisen Ramen 味千拉麵,Ramen Restaurant,43.65391272417607,-79.39859327119643
M5T,43.6532057,-79.4000493,Pow Wow Cafe,Taco Place,43.65410919456478,-79.40177892237044
M5T,43.6532057,-79.4000493,El Trompo,Mexican Restaurant,43.6558316709016,-79.40256072891863
M5T,43.6532057,-79.4000493,Jerk Spot,Caribbean Restaurant,43.655019621279216,-79.39956313919744
M5T,43.6532057,-79.4000493,Buddha's Vegetarian,Vegetarian / Vegan Restaurant,43.65190355922526,-79.40331176640306
M5T,43.6532057,-79.4000493,Jumbo Empanadas,Café,43.65483086424975,-79.40209828955608
M5T,43.6532057,-79.4000493,Dark Horse Espresso Bar,Coffee Shop,43.65056381026066,-79.39701810600826
M5T,43.6532057,-79.4000493,Ronnie's Local 069,Bar,43.65510395092381,-79.40267546214012
M5T,43.6532057,-79.4000493,Pho Hung,Vietnamese Restaurant,43.654434,-79.398883
M5T,43.6532057,-79.4000493,Krispy Kreme,Donut Shop,43.65583357917441,-79.3994168504878
M5T,43.6532057,-79.4000493,Dolce Gelato Kensington,Ice Cream Shop,43.655278818606426,-79.40232570967991
M5T,43.6532057,-79.4000493,Livelihood Cafe,Café,43.655820905845346,-79.40262894753235
M5T,43.6532057,-79.4000493,Big Fat Burrito,Burrito Place,43.65607191076809,-79.40258445136877
M5T,43.6532057,-79.4000493,Nu Bügel,Bagel Shop,43.65554660380164,-79.40252785873975
M5T,43.6532057,-79.4000493,Rol San Restaurant 龍笙棧,Dim Sum Restaurant,43.65431754076345,-79.39864998374682
M5T,43.6532057,-79.4000493,AnimeXtreme,Toy / Game Store,43.65409458999274,-79.39846144385838
M5T,43.6532057,-79.4000493,Greens Vegetarian Restaurant,Vegetarian / Vegan Restaurant,43.652033704026216,-79.40238187213345
M5T,43.6532057,-79.4000493,Otto's Berlin Döner,Doner Restaurant,43.65638733696026,-79.40278822246442
M5T,43.6532057,-79.4000493,Ka Chi Korean Restaurant,Korean Restaurant,43.654306552286656,-79.3992765578534
M5T,43.6532057,-79.4000493,Blue Banana Market,Furniture / Home Store,43.65566895683622,-79.40255063337135
M5T,43.6532057,-79.4000493,Icha Tea,Tea Room,43.65133601830261,-79.39736984238466
M5T,43.6532057,-79.4000493,Rosewood Chinese Cuisine,Chinese Restaurant,43.65317123090316,-79.39670982441321
M5T,43.6532057,-79.4000493,Wanda's Pie in the Sky,Bakery,43.656162824734984,-79.40263037274666
M5T,43.6532057,-79.4000493,House of Gourmet 滿庭芳,Chinese Restaurant,43.653273281195816,-79.39722973434182
M5T,43.6532057,-79.4000493,Bunner's Bake Shop,Bakery,43.655655031503564,-79.40246748520138
M5T,43.6532057,-79.4000493,I Deal Coffee,Coffee Shop,43.65505778213131,-79.40325401691655
M5T,43.6532057,-79.4000493,Café Pamenar,Café,43.65667776586101,-79.402821713777
M5T,43.6532057,-79.4000493,The Burgernator,Burger Joint,43.65564188206897,-79.40244009529668
M5T,43.6532057,-79.4000493,Urban Herbivore,Vegetarian / Vegan Restaurant,43.65619336278354,-79.40267323355785
M5T,43.6532057,-79.4000493,Chine Legendary Hot Pot & Noodles 重慶秦媽,Hotpot Restaurant,43.65444281087195,-79.39870944812398
M5T,43.6532057,-79.4000493,Kanto,Filipino Restaurant,43.6521668804813,-79.40484262234281
M5T,43.6532057,-79.4000493,Nom Nom Nom Poutine & Crêpes,Poutine Place,43.65211105018779,-79.40478604370892
